-4.0,-5.0,-10.0,-9.0,1.0,-13.0,-8.0,-6.0
127.0,121.0,119.0,111.0,127.0,116.0,126.0,127.0
-11.0,-4.0,-6.0,-19.0,-12.0,1.0,-3.0,-8.0
-9.0,-4.0,-8.0,-12.0,9.0,0.0,-4.0,-5.0
-8.0,-4.0,5.0,30.0,7.0,12.0,2.0,0.0
115.0,111.0,116.0,127.0,127.0,108.0,113.0,110.0
8.0,-5.0,-9.0,-5.0,-4.0,-3.0,-4.0,14.0
-5.0,0.0,-7.0,-19.0,1.0,-10.0,4.0,3.0
3.0,2.0,0.0,2.0,1.0,3.0,-3.0,-13.0
126.0,125.0,119.0,63.0,121.0,124.0,127.0,118.0
6.0,3.0,-9.0,-27.0,2.0,9.0,0.0,0.0
6.0,-1.0,4.0,30.0,5.0,-4.0,3.0,7.0
-9.0,-11.0,-9.0,-24.0,-8.0,-8.0,-3.0,-1.0
127.0,127.0,124.0,114.0,126.0,127.0,127.0,127.0
-4.0,0.0,4.0,17.0,4.0,-9.0,-1.0,1.0
0.0,3.0,4.0,-1.0,-12.0,2.0,-5.0,-5.0
4.0,2.0,-2.0,-11.0,-8.0,-3.0,3.0,7.0
117.0,124.0,117.0,106.0,127.0,119.0,127.0,124.0
1.0,-3.0,-3.0,3.0,11.0,-1.0,-6.0,-4.0
-1.0,2.0,9.0,17.0,3.0,9.0,3.0,-1.0
-1.0,-1.0,0.0,-8.0,-3.0,-6.0,-2.0,-2.0
127.0,123.0,121.0,111.0,126.0,127.0,127.0,127.0
11.0,3.0,1.0,5.0,-9.0,12.0,0.0,18.0
7.0,2.0,0.0,11.0,1.0,-4.0,-2.0,4.0
4.0,3.0,3.0,-3.0,-2.0,4.0,-3.0,6.0
115.0,124.0,124.0,110.0,116.0,127.0,121.0,114.0
-7.0,-3.0,-3.0,-6.0,-7.0,-1.0,-1.0,-5.0
3.0,-3.0,-4.0,-10.0,-4.0,-10.0,-4.0,-3.0
6.0,2.0,2.0,-9.0,-5.0,1.0,-2.0,0.0
122.0,127.0,127.0,110.0,119.0,127.0,127.0,121.0
-2.0,2.0,8.0,2.0,0.0,-12.0,-4.0,-3.0
1.0,-9.0,-5.0,-18.0,-11.0,11.0,-3.0,4.0
-7.0,1.0,-11.0,-1.0,4.0,-5.0,0.0,-8.0
112.0,127.0,127.0,113.0,120.0,127.0,127.0,127.0
-2.0,6.0,7.0,32.0,-12.0,-4.0,0.0,-9.0
-5.0,-1.0,-5.0,-27.0,3.0,-14.0,-2.0,-4.0
-1.0,-2.0,1.0,3.0,0.0,-2.0,-5.0,-4.0
124.0,127.0,127.0,125.0,127.0,127.0,124.0,123.0
13.0,6.0,2.0,1.0,10.0,-16.0,7.0,4.0
-15.0,-8.0,-9.0,-6.0,1.0,-12.0,-1.0,-5.0
13.0,2.0,2.0,-4.0,-13.0,32.0,-3.0,2.0
126.0,127.0,127.0,127.0,127.0,127.0,127.0,124.0
5.0,-4.0,-10.0,-18.0,2.0,0.0,0.0,5.0
4.0,5.0,11.0,11.0,-3.0,1.0,2.0,-8.0
0.0,0.0,1.0,18.0,1.0,-13.0,1.0,0.0
127.0,127.0,127.0,127.0,127.0,122.0,125.0,127.0
-4.0,-6.0,-10.0,-14.0,-9.0,-9.0,-6.0,-5.0
1.0,0.0,-3.0,0.0,-8.0,-11.0,-3.0,-1.0
-2.0,4.0,8.0,22.0,14.0,9.0,2.0,5.0
127.0,126.0,127.0,127.0,121.0,127.0,123.0,125.0
-9.0,-6.0,-5.0,-1.0,-2.0,2.0,0.0,-11.0
3.0,5.0,0.0,13.0,3.0,6.0,-4.0,4.0
-13.0,-3.0,-3.0,-11.0,0.0,-10.0,-1.0,-7.0
127.0,127.0,123.0,104.0,99.0,127.0,125.0,122.0
-1.0,1.0,5.0,10.0,1.0,14.0,7.0,2.0
-8.0,2.0,-1.0,0.0,1.0,-2.0,-1.0,-16.0
15.0,-6.0,-3.0,-5.0,-7.0,-4.0,-1.0,17.0
124.0,127.0,127.0,125.0,127.0,127.0,126.0,104.0
-2.0,4.0,8.0,10.0,-4.0,-12.0,-1.0,-3.0
14.0,-1.0,3.0,24.0,-1.0,29.0,-3.0,-1.0
-7.0,2.0,-1.0,-3.0,-2.0,-22.0,11.0,-2.0
127.0,127.0,127.0,127.0,127.0,125.0,127.0,125.0
9.0,0.0,3.0,-5.0,3.0,-4.0,-7.0,-12.0
-12.0,-5.0,0.0,7.0,8.0,-5.0,3.0,4.0
-1.0,-3.0,-5.0,-13.0,3.0,13.0,4.0,0.0
127.0,127.0,119.0,106.0,118.0,109.0,127.0,127.0
-7.0,-3.0,-6.0,1.0,11.0,0.0,6.0,-6.0
1.0,3.0,-1.0,-15.0,-3.0,-11.0,-5.0,-1.0
-4.0,-5.0,-3.0,-20.0,-8.0,-1.0,-2.0,-1.0
127.0,126.0,127.0,127.0,127.0,109.0,127.0,127.0
5.0,-7.0,-7.0,4.0,8.0,10.0,-5.0,4.0
2.0,1.0,2.0,0.0,-1.0,6.0,2.0,4.0
-4.0,-6.0,-9.0,-3.0,3.0,4.0,-1.0,-7.0
