t,seen,trust,why,tgt_pinky,tgt_ring,tgt_middle,tgt_index,tgt_thumb_bend,tgt_thumb_rot,curl_pinky,curl_ring,curl_middle,curl_index,thumb_flexion,opposition,ang_pinky,ang_ring,ang_middle,ang_index,ang_thumb_bend,ang_thumb_rot,cur_pinky,cur_ring,cur_middle,cur_index,cur_thumb_bend,cur_thumb_rot
6.9344,1,1,,1760,1642,1610,1702,1823,1722,29.780,49.343,54.569,39.400,18.112,26.307,1550,1467,1367,1308,1375,1097,0,0,0,0,0,0
6.9704,1,1,,1756,1641,1610,1698,1825,1730,30.536,49.511,54.554,40.067,17.896,25.364,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
7.0024,1,1,,1756,1643,1607,1695,1824,1729,30.409,49.228,55.049,40.526,17.991,25.386,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
7.0404,1,1,,1752,1635,1603,1698,1828,1739,31.078,50.505,55.805,40.116,17.449,24.168,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
7.0704,1,1,,1749,1641,1609,1696,1825,1737,31.668,49.561,54.801,40.449,17.806,24.429,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
7.1024,1,1,,1750,1643,1609,1698,1830,1737,31.503,49.206,54.847,39.995,17.281,24.381,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
7.1384,1,1,,1750,1640,1609,1699,1821,1742,31.475,49.642,54.859,39.888,18.309,23.765,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
7.1704,1,1,,1758,1643,1611,1703,1822,1745,30.182,49.082,54.487,39.258,18.207,23.437,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
7.2024,1,1,,1748,1645,1611,1703,1829,1746,31.736,48.837,54.439,39.182,17.443,23.247,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
7.2344,1,1,,1750,1641,1609,1701,1826,1752,31.438,49.512,54.807,39.514,17.725,22.541,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
7.2704,1,1,,1755,1642,1607,1707,1823,1742,30.652,49.408,55.079,38.602,18.057,23.834,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
7.3024,1,1,,1752,1640,1609,1705,1823,1758,31.130,49.615,54.763,38.920,18.074,21.710,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
7.3344,1,1,,1751,1642,1609,1702,1823,1742,31.303,49.373,54.738,39.348,18.056,23.843,1550,1467,1367,1308,1375,1097,0,0,0,0,0,0
7.3704,1,1,,1755,1643,1613,1697,1816,1739,30.558,49.161,54.083,40.308,18.910,24.171,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
7.4024,1,1,,1745,1644,1614,1692,1820,1741,32.242,49.077,54.042,41.054,18.416,23.907,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
7.4344,1,1,,1744,1648,1618,1694,1816,1732,32.443,48.364,53.324,40.728,18.889,25.104,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
7.4824,1,1,,1745,1644,1612,1692,1813,1738,32.361,48.985,54.285,41.065,19.270,24.251,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
7.5024,1,1,,1751,1649,1615,1695,1814,1735,31.235,48.201,53.800,40.564,19.128,24.669,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
7.5344,1,1,,1750,1646,1612,1698,1819,1744,31.405,48.628,54.222,40.146,18.578,23.496,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
7.5704,1,1,,1750,1650,1616,1702,1816,1737,31.455,48.081,53.605,39.370,18.956,24.431,1550,1467,1367,1308,1375,1097,0,0,0,0,0,0
7.6024,1,1,,1747,1645,1612,1699,1820,1743,32.035,48.806,54.362,39.977,18.481,23.700,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
7.6344,1,1,,1752,1645,1613,1697,1813,1742,31.118,48.766,54.068,40.167,19.193,23.757,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
7.6824,1,1,,1744,1642,1613,1696,1813,1738,32.414,49.248,54.077,40.325,19.198,24.283,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
7.7024,1,1,,1746,1647,1620,1698,1816,1748,32.063,48.473,52.952,40.124,18.879,23.070,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
7.7344,1,1,,1750,1645,1620,1698,1818,1746,31.456,48.858,52.912,40.034,18.653,23.306,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
7.7704,1,1,,1750,1643,1622,1700,1822,1751,31.481,49.148,52.657,39.813,18.240,22.685,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
7.8144,1,1,,1750,1642,1620,1699,1812,1748,31.481,49.374,52.949,39.865,19.321,22.992,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
7.8344,1,1,,1747,1639,1619,1699,1813,1755,31.930,49.780,53.145,39.881,19.196,22.092,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
7.8704,1,1,,1746,1639,1617,1696,1810,1745,32.078,49.801,53.547,40.382,19.639,23.432,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
7.9024,1,1,,1744,1640,1618,1697,1815,1767,32.503,49.735,53.300,40.196,19.018,20.595,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
7.9344,1,1,,1754,1640,1615,1700,1811,1752,30.842,49.717,53.795,39.755,19.522,22.488,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
7.9824,1,1,,1748,1641,1617,1697,1812,1761,31.851,49.473,53.483,40.195,19.345,21.364,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
8.0144,1,1,,1747,1643,1621,1701,1814,1762,31.959,49.246,52.878,39.521,19.084,21.162,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
8.0344,1,1,,1750,1643,1621,1701,1814,1764,31.513,49.136,52.776,39.594,19.094,21.018,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
8.0704,1,1,,1746,1643,1624,1704,1820,1745,32.106,49.168,52.280,39.150,18.456,23.428,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
8.1024,1,1,,1745,1640,1622,1701,1817,1751,32.279,49.615,52.634,39.635,18.779,22.581,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
8.1464,1,1,,1746,1635,1615,1696,1814,1737,32.175,50.463,53.814,40.341,19.108,24.383,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
8.1704,1,1,,1748,1638,1616,1701,1813,1758,31.864,49.980,53.646,39.536,19.203,21.748,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
8.2024,1,1,,1738,1632,1611,1692,1812,1751,33.402,50.923,54.527,41.054,19.400,22.661,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
8.2344,1,1,,1749,1641,1618,1694,1813,1758,31.666,49.437,53.324,40.765,19.300,21.741,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
8.2704,1,1,,1751,1640,1617,1701,1814,1750,31.277,49.689,53.421,39.628,19.149,22.740,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
8.3024,1,1,,1754,1641,1617,1701,1812,1752,30.764,49.556,53.425,39.608,19.328,22.466,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
8.3344,1,1,,1754,1641,1618,1701,1811,1758,30.732,49.511,53.352,39.517,19.501,21.784,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
8.3704,1,1,,1751,1642,1619,1700,1813,1754,31.283,49.398,53.141,39.797,19.193,22.239,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
8.4024,1,1,,1755,1642,1620,1699,1815,1754,30.627,49.290,52.939,39.858,19.060,22.238,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
8.4344,1,1,,1744,1643,1622,1698,1816,1766,32.487,49.174,52.684,40.137,18.932,20.706,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
8.5064,1,1,,1750,1642,1618,1699,1816,1750,31.405,49.286,53.294,39.864,18.875,22.775,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
8.5364,1,1,,1751,1645,1617,1704,1818,1757,31.324,48.884,53.418,39.006,18.629,21.857,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
8.5664,1,1,,1749,1647,1620,1705,1828,1769,31.598,48.519,53.042,38.924,17.494,20.277,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
8.5964,1,1,,1756,1652,1625,1711,1818,1764,30.541,47.685,52.150,37.902,18.635,21.008,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
8.6204,1,1,,1763,1649,1620,1706,1819,1762,29.253,48.167,52.962,38.713,18.605,21.196,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
8.6504,1,1,,1748,1651,1620,1704,1824,1759,31.817,47.865,53.012,39.056,18.019,21.579,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
8.6724,1,1,,1747,1654,1625,1710,1830,1748,31.911,47.385,52.095,38.062,17.253,23.060,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
8.7044,1,1,,1742,1655,1624,1707,1830,1751,32.747,47.139,52.312,38.557,17.233,22.646,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
8.7364,1,1,,1748,1652,1617,1709,1830,1751,31.788,47.668,53.491,38.290,17.258,22.592,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
8.7824,1,1,,1753,1647,1614,1702,1834,1761,30.888,48.426,53.914,39.321,16.807,21.343,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
8.8024,1,1,,1743,1651,1617,1703,1831,1748,32.634,47.868,53.385,39.284,17.148,23.043,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
8.8344,1,1,,1742,1646,1614,1702,1836,1754,32.858,48.642,54.000,39.462,16.590,22.295,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
8.8704,1,1,,1751,1653,1619,1710,1832,1751,31.370,47.492,53.209,38.041,16.986,22.666,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
8.9024,1,1,,1757,1647,1614,1711,1835,1745,30.349,48.563,53.910,37.975,16.653,23.348,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
8.9344,1,1,,1759,1646,1616,1706,1829,1750,29.975,48.629,53.649,38.785,17.369,22.720,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
8.9703,1,1,,1755,1643,1614,1701,1825,1731,30.657,49.238,53.991,39.531,17.808,25.250,1550,1467,1367,1308,1375,1097,0,0,0,0,0,0
9.0023,1,1,,1752,1640,1611,1703,1822,1730,31.123,49.642,54.404,39.308,18.179,25.312,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
9.0343,1,1,,1755,1641,1609,1704,1826,1741,30.652,49.542,54.841,39.053,17.684,23.955,1550,1467,1367,1308,1375,1097,0,0,0,0,0,0
9.0703,1,1,,1766,1639,1614,1707,1817,1739,28.856,49.785,53.914,38.588,18.775,24.173,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
9.1084,1,1,,1762,1643,1612,1704,1822,1736,29.459,49.232,54.217,39.057,18.246,24.491,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
9.1344,1,1,,1759,1646,1618,1707,1823,1729,30.045,48.640,53.293,38.564,18.067,25.458,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
9.1704,1,1,,1757,1646,1613,1709,1825,1729,30.223,48.654,54.111,38.162,17.804,25.407,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
9.2024,1,1,,1760,1649,1620,1707,1822,1725,29.861,48.226,52.968,38.506,18.240,25.935,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
9.2344,1,1,,1765,1643,1610,1706,1816,1746,28.990,49.142,54.609,38.814,18.904,23.262,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
9.2824,1,1,,1760,1642,1613,1706,1820,1750,29.806,49.348,54.131,38.759,18.422,22.723,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
9.3023,1,1,,1758,1645,1616,1708,1825,1755,30.178,48.889,53.659,38.357,17.865,22.072,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
9.3343,1,1,,1754,1646,1613,1708,1826,1756,30.805,48.722,54.169,38.328,17.783,22.005,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
9.3704,1,1,,1757,1647,1618,1713,1824,1737,30.298,48.472,53.355,37.662,17.917,24.401,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
9.4024,1,1,,1754,1648,1613,1706,1818,1744,30.761,48.296,54.074,38.658,18.678,23.519,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
9.4344,1,1,,1758,1649,1615,1709,1823,1731,30.147,48.175,53.819,38.243,18.087,25.235,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
9.4824,1,1,,1760,1650,1612,1706,1826,1726,29.740,47.970,54.325,38.725,17.792,25.860,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
9.5024,1,1,,1770,1653,1618,1715,1830,1742,28.202,47.457,53.325,37.269,17.301,23.738,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
9.5344,1,1,,1769,1652,1617,1713,1826,1749,28.292,47.696,53.543,37.589,17.785,22.826,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
9.5704,1,1,,1762,1647,1612,1705,1827,1744,29.442,48.532,54.349,38.912,17.655,23.539,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
9.6024,1,1,,1764,1649,1614,1709,1830,1736,29.118,48.161,53.948,38.264,17.270,24.599,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
9.6344,1,1,,1765,1648,1611,1710,1828,1738,28.950,48.265,54.487,38.058,17.468,24.276,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
9.6704,1,1,,1767,1648,1613,1710,1827,1741,28.597,48.300,54.106,38.099,17.659,23.974,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
9.7044,1,1,,1760,1645,1613,1706,1830,1738,29.821,48.804,54.184,38.718,17.277,24.344,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
9.7344,1,1,,1766,1650,1607,1707,1832,1745,28.742,48.062,55.120,38.560,17.057,23.376,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
9.7704,1,1,,1772,1651,1611,1714,1824,1742,27.871,47.771,54.442,37.422,17.980,23.819,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
9.8024,1,1,,1773,1648,1614,1715,1820,1756,27.675,48.348,53.914,37.230,18.429,22.037,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
9.8344,1,1,,1765,1649,1614,1718,1824,1754,29.039,48.101,53.986,36.782,18.001,22.252,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
9.8704,1,1,,1768,1648,1612,1715,1826,1745,28.485,48.288,54.240,37.272,17.770,23.413,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
9.9024,1,1,,1769,1649,1612,1721,1823,1756,28.279,48.210,54.300,36.300,18.042,21.987,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
9.9344,1,1,,1773,1648,1609,1721,1826,1757,27.635,48.291,54.717,36.271,17.683,21.912,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
9.9704,1,1,,1771,1648,1611,1717,1826,1748,28.041,48.375,54.527,36.941,17.709,23.019,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
10.0024,1,1,,1772,1647,1608,1715,1826,1746,27.788,48.582,54.945,37.319,17.696,23.293,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
10.0344,1,1,,1776,1652,1609,1717,1818,1743,27.102,47.746,54.785,36.861,18.655,23.615,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
10.0704,1,1,,1778,1649,1607,1718,1831,1750,26.888,48.172,55.056,36.831,17.159,22.788,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
10.1024,1,1,,1774,1649,1609,1707,1828,1727,27.552,48.179,54.794,38.583,17.518,25.649,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
10.1344,1,1,,1776,1653,1609,1708,1830,1737,27.196,47.532,54.769,38.472,17.316,24.434,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
10.1704,1,1,,1769,1655,1615,1709,1822,1737,28.301,47.230,53.873,38.259,18.257,24.438,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
10.2024,1,1,,1769,1655,1618,1717,1821,1739,28.386,47.209,53.296,36.911,18.312,24.117,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
10.2344,1,1,,1768,1648,1612,1712,1822,1750,28.451,48.302,54.227,37.695,18.210,22.737,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
10.2704,1,1,,1772,1655,1612,1713,1822,1747,27.841,47.139,54.238,37.634,18.169,23.191,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
10.3024,1,1,,1777,1661,1613,1715,1828,1751,26.924,46.129,54.126,37.294,17.449,22.595,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
10.3464,1,1,,1776,1654,1604,1712,1823,1752,27.218,47.291,55.611,37.777,18.104,22.529,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
10.3704,1,1,,1780,1656,1609,1709,1826,1749,26.533,47.024,54.814,38.222,17.729,22.890,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
10.4024,1,1,,1777,1656,1609,1702,1825,1755,26.964,47.089,54.865,39.472,17.824,22.077,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
10.4344,1,1,,1774,1650,1603,1704,1829,1751,27.470,48.003,55.847,39.121,17.352,22.636,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
10.4704,1,1,,1771,1658,1611,1705,1833,1752,27.932,46.672,54.516,38.887,16.903,22.494,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
10.5024,1,1,,1773,1657,1609,1704,1833,1745,27.700,46.866,54.783,39.098,16.898,23.444,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
10.5344,1,1,,1776,1653,1612,1699,1833,1741,27.214,47.449,54.272,39.862,16.942,23.943,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
10.5704,1,1,,1772,1655,1614,1709,1828,1751,27.749,47.106,54.005,38.199,17.519,22.660,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
10.6024,1,1,,1775,1653,1603,1708,1820,1743,27.335,47.477,55.846,38.369,18.453,23.614,1550,1467,1367,1308,1375,1097,0,0,0,0,0,0
10.6344,1,1,,1776,1656,1612,1708,1821,1747,27.235,47.010,54.266,38.328,18.275,23.159,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
10.6705,1,1,,1770,1656,1611,1715,1822,1726,28.086,47.006,54.490,37.225,18.231,25.795,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
10.7024,1,1,,1769,1654,1608,1710,1833,1749,28.353,47.377,54.998,38.063,16.921,22.884,1550,1467,1367,1308,1375,1097,0,0,0,0,0,0
10.7384,1,1,,1770,1652,1608,1712,1833,1754,28.178,47.610,54.973,37.707,16.934,22.291,1550,1467,1367,1308,1375,1097,0,0,0,0,0,0
10.7704,1,1,,1769,1651,1611,1713,1827,1751,28.311,47.771,54.480,37.661,17.590,22.659,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
10.8024,1,1,,1770,1649,1612,1713,1826,1752,28.212,48.131,54.272,37.637,17.735,22.440,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
10.8344,1,1,,1769,1646,1610,1713,1823,1750,28.254,48.609,54.596,37.502,18.046,22.719,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
10.8704,1,1,,1774,1648,1612,1712,1826,1743,27.570,48.351,54.258,37.708,17.742,23.661,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
10.9024,1,1,,1769,1646,1612,1712,1816,1739,28.321,48.707,54.373,37.813,18.900,24.218,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
10.9344,1,1,,1774,1651,1613,1715,1823,1738,27.487,47.805,54.091,37.217,18.081,24.299,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
10.9704,1,1,,1776,1656,1612,1713,1820,1730,27.210,47.026,54.292,37.607,18.386,25.271,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
11.0024,1,1,,1774,1657,1611,1712,1819,1743,27.448,46.856,54.539,37.679,18.579,23.616,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
11.0344,1,1,,1769,1659,1612,1711,1828,1741,28.391,46.534,54.316,37.884,17.465,23.922,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
11.0704,1,1,,1770,1659,1614,1708,1828,1757,28.127,46.587,53.908,38.371,17.483,21.799,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
11.1024,1,1,,1772,1661,1615,1709,1831,1765,27.849,46.154,53.802,38.246,17.200,20.864,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
11.1344,1,1,,1769,1658,1616,1700,1823,1756,28.256,46.635,53.663,39.685,18.058,21.976,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
11.1704,1,1,,1766,1655,1609,1703,1832,1765,28.757,47.217,54.806,39.203,17.061,20.801,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
11.2024,1,1,,1766,1650,1615,1710,1829,1774,28.812,47.972,53.739,38.040,17.358,19.698,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
11.2344,1,1,,1767,1652,1619,1716,1834,1776,28.591,47.657,53.114,37.113,16.809,19.448,1550,1467,1367,1308,1375,1097,0,0,0,0,0,0
11.2704,1,1,,1759,1649,1609,1714,1841,1776,30.021,48.208,54.839,37.439,15.943,19.380,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
11.3144,1,1,,1767,1653,1608,1714,1839,1773,28.597,47.574,54.919,37.362,16.250,19.841,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
11.3344,1,1,,1765,1652,1608,1715,1836,1772,28.956,47.627,54.873,37.308,16.599,19.895,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
11.3704,1,1,,1766,1654,1608,1715,1836,1767,28.749,47.342,54.965,37.198,16.534,20.530,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
11.4144,1,1,,1765,1656,1608,1715,1836,1758,28.961,47.007,54.877,37.275,16.540,21.749,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
11.4344,1,1,,1760,1647,1606,1708,1826,1758,29.730,48.522,55.271,38.459,17.793,21.721,1550,1467,1367,1308,1375,1097,0,0,0,0,0,0
11.4704,1,1,,1764,1649,1603,1710,1830,1762,29.114,48.203,55.715,38.109,17.274,21.253,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
11.5144,1,1,,1761,1653,1616,1716,1829,1746,29.559,47.486,53.663,37.041,17.405,23.289,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
11.5344,1,1,,1765,1652,1613,1713,1820,1752,28.927,47.746,54.084,37.652,18.464,22.490,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
11.5704,1,1,,1763,1655,1615,1720,1818,1762,29.240,47.200,53.731,36.432,18.649,21.239,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
11.6024,1,1,,1769,1652,1614,1722,1812,1768,28.256,47.645,54.033,36.155,19.315,20.444,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
11.6344,1,1,,1765,1652,1606,1717,1829,1757,29.009,47.698,55.289,36.980,17.361,21.805,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
11.6704,1,1,,1766,1650,1613,1716,1824,1753,28.753,48.031,54.198,37.020,18.016,22.369,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
11.7144,1,1,,1759,1645,1606,1715,1823,1752,29.959,48.883,55.327,37.264,18.086,22.463,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
11.7344,1,1,,1769,1649,1612,1713,1823,1745,28.239,48.241,54.311,37.508,18.123,23.368,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
11.7704,1,1,,1759,1646,1612,1715,1827,1756,29.928,48.684,54.306,37.223,17.645,22.010,1550,1467,1367,1308,1375,1097,0,0,0,0,0,0
11.8024,1,1,,1763,1654,1614,1712,1825,1757,29.282,47.323,53.971,37.778,17.857,21.801,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
11.8344,1,1,,1759,1649,1614,1721,1820,1766,30.010,48.151,53.902,36.177,18.398,20.694,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
11.8744,1,1,,1764,1648,1607,1712,1827,1761,29.200,48.344,55.043,37.716,17.584,21.406,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
11.9064,1,1,,1767,1656,1614,1714,1827,1763,28.633,47.077,53.893,37.361,17.623,21.139,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
11.9344,1,1,,1760,1653,1610,1715,1831,1758,29.822,47.534,54.634,37.188,17.176,21.753,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
11.9704,1,1,,1757,1648,1607,1716,1827,1760,30.233,48.260,55.142,37.122,17.574,21.527,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
12.0024,1,1,,1760,1649,1607,1712,1824,1758,29.749,48.143,55.076,37.827,18.012,21.790,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
12.0344,1,1,,1756,1644,1608,1714,1825,1761,30.461,48.960,54.967,37.485,17.851,21.285,1550,1467,1367,1308,1375,1097,0,0,0,0,0,0
12.0704,1,1,,1752,1648,1608,1714,1826,1761,31.150,48.282,54.935,37.437,17.750,21.387,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
12.1024,1,1,,1755,1646,1600,1711,1829,1754,30.645,48.715,56.329,37.930,17.397,22.268,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
12.1344,1,1,,1756,1650,1605,1713,1822,1753,30.453,47.977,55.392,37.643,18.176,22.326,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
12.1704,1,1,,1760,1650,1611,1717,1824,1765,29.840,47.985,54.497,36.971,17.916,20.867,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
12.2024,1,1,,1761,1651,1614,1713,1815,1750,29.692,47.787,53.927,37.548,19.006,22.744,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
12.2344,1,1,,1755,1646,1609,1716,1819,1758,30.687,48.658,54.833,37.119,18.539,21.691,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
12.2704,1,1,,1749,1634,1601,1710,1819,1764,31.644,50.621,56.035,38.090,18.560,20.915,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
12.3024,1,1,,1755,1637,1601,1709,1817,1755,30.581,50.128,56.140,38.302,18.762,22.080,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
12.3344,1,1,,1745,1634,1605,1714,1815,1765,32.238,50.649,55.513,37.383,18.961,20.810,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
12.3704,1,1,,1760,1639,1602,1711,1824,1773,29.766,49.818,55.995,37.908,17.939,19.777,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
12.4024,1,1,,1758,1635,1602,1713,1827,1764,30.136,50.539,55.918,37.653,17.650,20.900,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
12.4344,1,1,,1769,1645,1613,1715,1820,1767,28.397,48.823,54.083,37.279,18.399,20.555,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
12.4704,1,1,,1747,1637,1606,1712,1828,1755,31.889,50.096,55.231,37.817,17.471,22.087,1550,1467,1367,1308,1375,1097,0,0,0,0,0,0
12.5024,1,1,,1764,1640,1610,1712,1831,1758,29.210,49.652,54.551,37.803,17.171,21.687,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
