t,seen,trust,why,tgt_pinky,tgt_ring,tgt_middle,tgt_index,tgt_thumb_bend,tgt_thumb_rot,curl_pinky,curl_ring,curl_middle,curl_index,thumb_flexion,opposition,ang_pinky,ang_ring,ang_middle,ang_index,ang_thumb_bend,ang_thumb_rot,cur_pinky,cur_ring,cur_middle,cur_index,cur_thumb_bend,cur_thumb_rot
29.4624,1,1,,1722,1657,1683,1714,1850,1580,36.173,46.898,42.609,37.365,14.558,44.604,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
29.4984,1,1,,1749,1702,1699,1745,1850,1576,31.673,39.347,39.823,32.221,11.272,45.074,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
29.5304,1,1,,1777,1721,1710,1781,1850,1570,26.997,36.260,38.060,26.347,12.045,45.887,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
29.5624,1,1,,1766,1743,1746,1805,1781,1491,28.858,32.585,32.094,22.400,23.014,56.017,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
29.5944,1,1,,1771,1718,1719,1811,1850,1487,28.067,36.776,36.649,21.358,12.655,56.445,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
29.6304,1,1,,1751,1697,1708,1811,1825,1495,31.328,40.287,38.340,21.339,17.855,55.447,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
29.6624,1,1,,1730,1653,1650,1795,1768,1608,34.742,47.490,47.973,24.063,24.458,40.939,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
29.6944,1,1,,1771,1657,1622,1703,1754,1506,27.915,46.828,52.598,39.249,26.088,54.091,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
29.7304,1,1,,1670,1635,1505,1568,1828,1645,44.750,50.483,71.974,61.579,17.515,36.236,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
29.7624,1,1,,1594,1528,1453,1557,1724,1580,57.352,68.241,80.520,63.471,29.585,44.611,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
29.7944,1,1,,1575,1759,1662,1757,1791,1459,60.443,29.966,45.969,30.253,21.810,60.081,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
29.8304,1,1,,1466,1649,1578,1628,1773,1478,78.397,48.230,59.891,51.606,23.943,57.665,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
29.8624,1,1,,1513,1507,1525,1620,1729,1421,70.750,71.679,68.644,53.003,29.038,64.934,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
29.8944,1,1,,1725,1675,1637,1672,1722,1506,35.536,43.907,50.077,44.285,29.884,54.073,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
29.9304,1,1,,1655,1643,1540,1618,1834,1614,47.209,49.167,66.143,53.288,16.781,40.155,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
29.9624,1,1,,1693,1640,1564,1640,1829,1611,40.877,49.626,62.302,49.588,17.404,40.590,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
29.9944,1,1,,1597,1489,1412,1487,1802,1525,56.813,74.645,87.336,74.989,20.585,51.623,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
