t,seen,trust,why,tgt_pinky,tgt_ring,tgt_middle,tgt_index,tgt_thumb_bend,tgt_thumb_rot,curl_pinky,curl_ring,curl_middle,curl_index,thumb_flexion,opposition,ang_pinky,ang_ring,ang_middle,ang_index,ang_thumb_bend,ang_thumb_rot,cur_pinky,cur_ring,cur_middle,cur_index,cur_thumb_bend,cur_thumb_rot
11.2724,1,1,,1766,1663,1683,1763,1798,1749,28.806,45.797,42.510,29.373,21.031,22.898,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
11.3044,1,1,,1760,1657,1678,1758,1797,1717,29.811,46.798,43.418,30.217,21.123,26.946,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
11.3504,1,1,,1750,1641,1663,1748,1794,1746,31.443,49.478,45.784,31.767,21.504,23.319,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
11.3824,1,1,,1756,1650,1666,1757,1789,1738,30.399,48.066,45.348,30.255,22.085,24.250,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
11.4084,1,1,,1766,1654,1668,1756,1798,1741,28.861,47.328,45.021,30.538,20.957,23.967,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
11.4404,1,1,,1756,1648,1667,1758,1787,1757,30.414,48.281,45.255,30.106,22.232,21.833,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
11.4724,1,1,,1777,1659,1669,1755,1805,1740,26.992,46.467,44.872,30.657,20.173,24.085,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
11.5084,1,1,,1776,1671,1681,1759,1802,1721,27.092,44.457,42.888,29.910,20.488,26.502,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
11.5404,1,1,,1763,1671,1676,1741,1791,1751,29.301,44.565,43.703,32.914,21.808,22.583,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
11.5724,1,1,,1761,1669,1677,1728,1794,1728,29.666,44.923,43.554,35.119,21.438,25.634,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
11.6084,1,1,,1757,1666,1671,1720,1782,1707,30.272,45.363,44.560,36.485,22.854,28.245,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
11.6404,1,1,,1738,1662,1658,1711,1770,1632,33.524,46.088,46.731,37.996,24.295,37.868,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
11.6724,1,1,,1713,1597,1587,1647,1767,1679,37.577,56.811,58.369,48.540,24.566,31.861,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
11.7044,1,1,,1613,1518,1506,1569,1818,1658,54.099,69.896,71.874,61.423,18.654,34.564,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
11.7404,1,1,,1569,1465,1438,1516,1799,1607,61.410,78.678,83.113,70.250,20.842,41.102,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
11.7724,1,1,,1548,1436,1405,1475,1816,1651,64.914,83.368,88.546,77.026,18.918,35.389,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
11.8084,1,1,,1575,1430,1403,1491,1762,1782,60.346,84.378,88.874,74.373,25.232,18.667,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
11.8404,1,1,,1553,1411,1380,1500,1756,1779,64.036,87.504,92.706,72.779,25.916,19.030,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
11.8724,1,1,,1547,1413,1379,1491,1725,1806,64.994,87.242,92.839,74.372,29.480,15.517,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
11.9044,1,1,,1540,1401,1366,1473,1754,1749,66.228,89.151,95.046,77.370,26.110,22.894,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
11.9404,1,1,,1521,1400,1362,1470,1738,1826,69.319,89.381,95.693,77.846,27.938,12.950,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
11.9724,1,1,,1532,1405,1370,1485,1711,1844,67.570,88.467,94.387,75.367,31.181,10.657,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
12.0044,1,1,,1533,1419,1377,1485,1726,1850,67.436,86.273,93.188,75.299,29.342,5.968,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
12.0464,1,1,,1537,1411,1375,1487,1766,1850,66.684,87.603,93.541,74.997,24.680,6.953,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
12.0724,1,1,,1518,1429,1385,1482,1791,1832,69.911,84.635,91.844,75.859,21.809,12.279,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
12.1044,1,1,,1526,1418,1382,1481,1714,1850,68.585,86.323,92.328,76.039,30.761,5.023,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
12.1404,1,1,,1528,1394,1354,1460,1706,1806,68.112,90.380,96.982,79.430,31.652,15.531,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
12.1724,1,1,,1465,1335,1303,1411,1679,1634,78.571,100.083,105.343,87.552,34.880,37.599,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
12.2044,1,1,,1406,1253,1233,1327,1617,1487,88.324,113.604,117.072,101.511,42.084,56.523,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
12.2384,1,1,,1428,1235,1204,1266,1575,1471,84.738,116.706,121.850,111.454,46.988,58.547,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
12.2703,1,1,,1400,1196,1151,1215,1511,1529,89.392,123.080,130.523,119.940,54.433,51.126,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
12.3024,1,1,,1346,1166,1145,1173,1553,1495,98.309,128.092,131.504,126.884,49.481,55.500,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
12.3424,1,1,,1288,1126,1116,1172,1506,1439,107.826,134.625,136.390,127.113,54.986,62.686,1550,1467,1367,1308,1375,1097,0,0,0,0,0,0
12.3724,1,1,,1259,1113,1107,1236,1479,1467,112.708,136.825,137.789,116.443,58.095,59.102,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
12.4064,1,1,,1237,1067,1084,1226,1477,1410,116.408,144.516,141.711,118.217,58.352,66.384,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
12.4404,1,1,,1218,1042,1053,1246,1441,1339,119.450,148.609,146.721,114.912,62.517,75.449,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
12.4724,1,1,,1204,1036,1046,1249,1378,1466,121.834,149.577,147.900,114.429,69.865,59.109,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
12.5044,1,1,,1211,1034,1037,1161,1384,1423,120.693,150.134,149.418,128.827,69.182,64.637,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
12.5383,1,1,,1199,1034,1034,1222,1369,1448,122.570,150.471,150.108,118.819,70.884,61.435,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
12.5704,1,1,,1174,1034,1034,1193,1370,1498,126.749,153.322,150.539,123.595,70.867,55.055,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
12.6044,1,1,,1194,1066,1056,1240,1365,1588,123.419,144.695,146.334,115.837,71.437,43.554,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
12.6404,1,1,,1282,1121,1093,1126,1391,1658,108.949,135.597,140.172,134.647,68.349,34.611,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
12.6724,1,1,,1376,1205,1193,1268,1452,1809,93.289,121.564,123.679,111.189,61.288,15.208,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
12.7044,1,1,,1500,1383,1359,1394,1678,1850,72.746,92.261,96.205,90.287,34.911,6.156,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
12.7404,1,1,,1563,1505,1464,1530,1806,1595,62.405,72.032,78.764,67.863,20.058,42.691,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
12.7724,1,1,,1705,1659,1600,1633,1834,1628,38.967,46.540,56.240,50.848,16.844,38.416,1550,1467,1367,1308,1375,1097,0,0,0,0,0,0
12.8104,1,1,,1714,1720,1667,1726,1840,1625,37.484,36.420,45.234,35.478,16.157,38.814,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
12.8404,1,1,,1750,1708,1684,1737,1811,1579,31.391,38.395,42.427,33.639,19.475,44.623,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
12.8724,1,1,,1767,1698,1692,1755,1829,1580,28.571,39.992,41.076,30.681,17.420,44.493,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
12.9084,1,1,,1787,1693,1704,1757,1804,1643,25.361,40.957,39.021,30.384,20.320,36.476,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
12.9404,1,1,,1791,1693,1706,1755,1814,1638,24.654,40.827,38.822,30.700,19.101,37.156,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
12.9764,1,1,,1786,1685,1700,1755,1811,1659,25.494,42.292,39.705,30.595,19.429,34.443,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
13.0044,1,1,,1776,1689,1702,1759,1827,1635,27.143,41.480,39.380,29.956,17.580,37.561,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
13.0404,1,1,,1783,1694,1702,1768,1837,1625,26.078,40.758,39.333,28.553,16.472,38.845,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
13.0724,1,1,,1781,1691,1698,1772,1842,1616,26.360,41.192,40.050,27.800,15.860,39.915,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
13.1044,1,1,,1779,1688,1692,1766,1847,1596,26.721,41.669,41.006,28.771,15.270,42.444,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
13.1384,1,1,,1766,1683,1693,1764,1837,1594,28.782,42.625,40.911,29.188,16.506,42.801,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
13.1724,1,1,,1765,1684,1685,1773,1843,1612,28.973,42.451,42.184,27.619,15.768,40.462,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
13.2044,1,1,,1779,1687,1679,1764,1824,1591,26.646,41.866,43.128,29.183,18.010,43.134,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
13.2404,1,1,,1758,1683,1677,1763,1820,1586,30.064,42.612,43.465,29.349,18.392,43.826,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
13.2724,1,1,,1785,1686,1679,1765,1839,1596,25.688,41.978,43.197,28.989,16.189,42.506,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
13.3404,1,1,,1766,1692,1677,1761,1823,1593,28.840,41.096,43.606,29.569,18.027,42.900,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
13.3684,1,1,,1760,1691,1680,1763,1828,1573,29.758,41.154,43.044,29.229,17.462,45.472,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
13.3964,1,1,,1773,1690,1679,1768,1828,1604,27.689,41.378,43.233,28.545,17.526,41.492,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
13.4164,1,1,,1773,1689,1677,1754,1842,1590,27.725,41.513,43.582,30.840,15.918,43.234,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
13.4444,1,1,,1762,1695,1689,1747,1830,1597,29.455,40.506,41.501,31.947,17.225,42.366,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
13.4724,1,1,,1746,1692,1696,1745,1837,1571,32.092,41.112,40.415,32.212,16.401,45.674,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
13.5084,1,1,,1747,1683,1680,1747,1833,1592,31.929,42.558,42.960,31.909,16.976,42.988,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
13.5404,1,1,,1740,1696,1686,1748,1834,1564,33.094,40.397,42.008,31.734,16.772,46.662,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
13.5724,1,1,,1735,1691,1688,1748,1837,1581,34.025,41.288,41.655,31.833,16.409,44.482,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
13.6104,1,1,,1725,1680,1685,1740,1832,1584,35.549,43.003,42.151,33.169,17.028,44.006,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
13.6424,1,1,,1713,1690,1679,1738,1806,1590,37.559,41.445,43.175,33.404,20.078,43.328,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
13.6724,1,1,,1703,1679,1665,1727,1790,1574,39.297,43.283,45.597,35.231,21.952,45.298,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
13.7044,1,1,,1679,1668,1654,1718,1769,1561,43.220,44.949,47.278,36.741,24.345,46.957,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
13.7404,1,1,,1673,1661,1664,1717,1783,1548,44.118,46.153,45.712,36.891,22.796,48.639,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
13.7724,1,1,,1666,1647,1635,1675,1821,1543,45.362,48.565,50.521,43.936,18.328,49.326,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
13.8084,1,1,,1577,1575,1554,1596,1850,1473,60.164,60.377,63.963,57.002,13.689,58.302,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
13.8404,1,1,,1542,1493,1457,1539,1745,1532,65.955,74.053,80.014,66.329,27.134,50.740,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
13.8724,1,1,,1535,1407,1336,1482,1673,1539,67.072,88.242,99.882,75.749,35.559,49.784,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
13.9184,1,1,,1465,1295,1259,1397,1600,1403,78.556,106.667,112.673,89.789,44.030,67.191,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
13.9404,1,1,,1418,1219,1173,1276,1575,1268,86.422,119.312,126.975,109.931,47.008,84.577,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
13.9724,1,1,,1355,1180,1143,1254,1571,1226,96.880,125.804,131.910,113.440,47.474,90.927,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
14.0084,1,1,,1297,1145,1104,1274,1511,1261,106.374,131.505,138.313,110.166,54.422,85.479,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
14.0404,1,1,,1270,1106,1078,1202,1484,1261,110.853,137.988,142.572,122.126,57.507,85.404,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
14.0724,1,1,,1243,1054,1038,1136,1469,1238,115.366,146.550,149.199,133.015,59.248,88.455,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
14.1064,1,1,,1220,1034,1034,1158,1454,1237,119.098,151.230,150.850,129.437,61.011,88.485,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
14.1383,1,1,,1192,1034,1034,1135,1429,1281,123.726,152.744,154.057,133.204,64.009,82.899,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
14.1724,1,1,,1173,1034,1034,1140,1410,1316,126.856,153.217,154.299,132.382,66.225,78.391,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
14.2044,1,1,,1161,1034,1034,1144,1381,1319,128.862,153.901,152.872,131.718,69.508,77.994,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
14.2404,1,1,,1142,1034,1034,1201,1364,1289,132.028,153.546,155.625,122.368,71.502,81.827,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
14.2824,1,1,,1239,1097,1070,1251,1399,1368,116.066,139.528,143.993,114.070,67.503,71.759,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
14.3044,1,1,,1270,1109,1102,1168,1398,1581,110.832,137.566,138.597,127.779,67.539,44.422,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
14.3404,1,1,,1425,1258,1233,1368,1527,1794,85.197,112.900,117.071,94.619,52.594,17.150,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
14.3724,1,1,,1485,1355,1301,1409,1653,1850,75.362,96.756,105.664,87.814,37.917,9.266,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
14.4044,1,1,,1592,1532,1479,1555,1785,1519,57.625,67.485,76.298,63.671,22.555,52.426,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
14.4504,1,1,,1634,1581,1533,1620,1850,1517,50.678,59.493,67.381,52.908,14.897,52.598,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
14.4724,1,1,,1735,1641,1600,1680,1839,1621,34.010,49.504,56.216,42.967,16.245,39.253,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
14.5044,1,1,,1737,1708,1642,1711,1801,1614,33.590,38.370,49.389,37.935,20.650,40.144,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
14.5404,1,1,,1739,1725,1678,1758,1804,1615,33.321,35.611,43.373,30.117,20.284,40.081,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
14.5724,1,1,,1728,1698,1714,1784,1807,1580,35.127,40.099,37.480,25.865,19.942,44.490,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
14.6084,1,1,,1726,1682,1707,1801,1834,1592,35.510,42.735,38.634,23.103,16.798,42.989,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
14.6404,1,1,,1736,1687,1710,1805,1819,1591,33.736,41.816,38.023,22.294,18.585,43.110,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
14.6724,1,1,,1719,1686,1712,1806,1811,1596,36.526,42.102,37.816,22.117,19.469,42.504,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
14.7084,1,1,,1745,1682,1709,1827,1816,1628,32.259,42.692,38.253,18.647,18.915,38.455,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
14.7404,1,1,,1748,1677,1707,1830,1815,1628,31.855,43.471,38.555,18.253,18.991,38.343,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
14.7724,1,1,,1748,1676,1689,1822,1830,1620,31.758,43.749,41.600,19.570,17.247,39.375,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
14.8084,1,1,,1773,1685,1687,1810,1820,1615,27.589,42.269,41.960,21.503,18.385,40.066,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
14.8404,1,1,,1777,1678,1683,1806,1820,1624,27.041,43.385,42.624,22.197,18.457,38.907,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
14.8724,1,1,,1773,1676,1684,1808,1812,1609,27.662,43.750,42.346,21.791,19.308,40.840,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
14.9144,1,1,,1790,1682,1684,1804,1807,1621,24.786,42.633,42.323,22.595,19.978,39.254,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
14.9404,1,1,,1790,1686,1684,1801,1818,1626,24.799,42.021,42.439,22.986,18.716,38.592,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
14.9724,1,1,,1791,1676,1681,1792,1826,1641,24.663,43.634,42.940,24.462,17.724,36.669,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
15.0184,1,1,,1778,1693,1702,1798,1805,1612,26.894,40.884,39.413,23.502,20.229,40.408,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
15.0404,1,1,,1779,1689,1695,1798,1817,1628,26.659,41.481,40.516,23.566,18.759,38.442,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
15.0724,1,1,,1779,1686,1692,1792,1826,1602,26.702,42.035,41.065,24.521,17.746,41.772,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
15.1084,1,1,,1772,1694,1698,1793,1836,1593,27.872,40.785,40.023,24.390,16.534,42.888,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
15.1404,1,1,,1774,1697,1693,1791,1830,1606,27.504,40.279,40.952,24.704,17.235,41.177,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
15.1724,1,1,,1768,1681,1686,1784,1827,1605,28.496,42.876,42.131,25.918,17.590,41.283,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
15.2084,1,1,,1784,1678,1685,1778,1818,1614,25.822,43.371,42.253,26.758,18.668,40.197,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
15.2404,1,1,,1777,1680,1688,1780,1832,1605,27.014,43.007,41.715,26.419,16.996,41.294,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
15.2764,1,1,,1787,1671,1678,1775,1836,1615,25.370,44.481,43.400,27.402,16.616,40.084,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
15.3104,1,1,,1778,1677,1677,1772,1822,1595,26.750,43.569,43.490,27.823,18.233,42.597,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
15.3404,1,1,,1766,1685,1684,1776,1845,1589,28.893,42.225,42.454,27.180,15.476,43.390,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
15.3724,1,1,,1769,1677,1667,1758,1846,1575,28.353,43.524,45.256,30.137,15.429,45.195,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
15.4084,1,1,,1755,1675,1665,1764,1840,1573,30.580,43.933,45.501,29.100,16.154,45.465,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
15.4504,1,1,,1746,1687,1667,1766,1835,1576,32.175,41.890,45.204,28.761,16.657,45.086,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
15.4724,1,1,,1738,1677,1666,1758,1841,1564,33.463,43.571,45.352,30.192,15.933,46.610,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
15.5084,1,1,,1731,1673,1676,1756,1827,1586,34.548,44.133,43.750,30.404,17.581,43.836,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
15.5404,1,1,,1738,1678,1679,1756,1827,1582,33.421,43.384,43.261,30.509,17.603,44.278,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
15.5724,1,1,,1735,1679,1677,1760,1804,1582,34.013,43.264,43.525,29.874,20.355,44.268,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
15.6044,1,1,,1733,1679,1677,1755,1813,1578,34.354,43.151,43.557,30.700,19.249,44.846,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
15.6404,1,1,,1714,1680,1684,1755,1796,1563,37.339,42.989,42.381,30.672,21.275,46.759,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
15.6724,1,1,,1703,1679,1683,1749,1807,1539,39.252,43.161,42.620,31.643,19.937,49.749,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
15.7044,1,1,,1698,1683,1686,1741,1819,1532,40.100,42.610,42.067,32.942,18.567,50.745,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
15.7404,1,1,,1700,1689,1690,1732,1817,1515,39.664,41.573,41.381,34.447,18.822,52.881,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
15.7724,1,1,,1708,1690,1681,1735,1812,1496,38.366,41.444,42.943,33.968,19.350,55.337,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
15.8044,1,1,,1704,1694,1681,1726,1809,1498,39.043,40.673,42.889,35.409,19.671,55.105,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
15.8504,1,1,,1674,1676,1690,1732,1772,1460,44.116,43.719,41.387,34.452,23.981,59.925,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
15.8724,1,1,,1641,1603,1614,1688,1806,1419,49.458,55.816,53.972,41.640,20.115,65.164,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
15.9184,1,1,,1609,1530,1518,1631,1759,1513,54.730,67.879,69.876,51.139,25.500,53.181,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
15.9504,1,1,,1568,1499,1491,1632,1753,1494,61.517,72.964,74.386,50.974,26.222,55.640,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
15.9724,1,1,,1539,1451,1425,1599,1696,1593,66.340,80.937,85.263,56.396,32.850,42.871,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
16.0044,1,1,,1514,1404,1366,1511,1708,1499,70.497,88.697,94.982,71.001,31.422,54.888,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
16.0404,1,1,,1436,1334,1311,1417,1627,1574,83.438,100.333,104.078,86.572,40.849,45.269,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
16.0724,1,1,,1394,1231,1215,1365,1605,1350,90.417,117.379,119.984,95.122,43.499,74.057,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
16.1044,1,1,,1342,1177,1153,1287,1601,1273,99.021,126.237,130.298,107.981,43.982,83.951,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
16.1404,1,1,,1334,1167,1120,1248,1575,1300,100.233,127.937,135.650,114.552,46.901,80.491,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
16.1724,1,1,,1266,1122,1076,1170,1525,1356,111.479,135.412,143.009,127.396,52.752,73.314,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
16.2084,1,1,,1243,1095,1065,1142,1540,1387,115.309,139.830,144.789,132.084,51.006,69.330,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
16.2404,1,1,,1224,1067,1058,1146,1567,1345,118.502,144.434,145.936,131.400,47.873,74.715,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
16.2724,1,1,,1205,1034,1037,1143,1572,1321,121.658,152.281,149.437,131.811,47.316,77.814,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
16.3504,1,1,,1197,1034,1034,1132,1529,1378,122.923,155.285,152.192,133.745,52.270,70.450,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
16.3684,1,1,,1178,1034,1034,1128,1471,1474,126.116,155.796,153.549,134.304,59.106,58.139,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
16.3964,1,1,,1179,1034,1034,1123,1449,1529,125.913,155.673,155.224,135.247,61.651,51.150,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
16.4204,1,1,,1195,1034,1034,1145,1462,1627,123.305,153.728,152.491,131.510,60.118,38.523,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
16.4524,1,1,,1187,1034,1034,1163,1451,1640,124.626,153.579,152.029,128.500,61.416,36.836,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
16.4764,1,1,,1183,1034,1034,1142,1452,1660,125.335,153.873,152.668,131.999,61.252,34.286,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
16.5044,1,1,,1174,1034,1034,1142,1406,1688,126.729,152.837,154.229,131.972,66.643,30.720,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
16.5404,1,1,,1166,1034,1034,1114,1402,1764,128.116,156.497,155.156,136.715,67.052,20.970,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
16.5784,1,1,,1141,1034,1034,1172,1473,1446,132.185,157.297,156.722,127.050,58.883,61.760,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
16.6044,1,1,,1162,1034,1034,1110,1462,1460,128.679,156.875,156.100,137.292,60.169,59.989,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
16.6444,1,1,,1186,1034,1034,1177,1486,1498,124.710,149.892,151.684,126.318,57.312,55.106,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
16.6724,1,1,,1188,1048,1035,1170,1527,1511,124.422,147.627,149.815,127.417,52.582,53.388,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
16.7044,1,1,,1235,1078,1054,1115,1529,1510,116.693,142.582,146.585,136.502,52.369,53.528,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
16.7404,1,1,,1278,1106,1110,1189,1522,1591,109.630,137.998,137.364,124.197,53.186,43.170,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
16.7724,1,1,,1323,1170,1173,1313,1565,1850,102.165,127.351,126.906,103.805,48.146,4.122,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
16.8084,1,1,,1405,1265,1253,1409,1723,1850,88.596,111.722,113.701,87.852,29.690,7.730,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
16.8404,1,1,,1549,1464,1406,1519,1794,1529,64.652,78.712,88.318,69.629,21.429,51.141,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
